pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.87,0.288582289,12.22972676,1.32805385,n_96_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_4/n_96_id_4.pdb,0.84375,0.15625,0.84375,0
0.965,0.274925231,10.60818081,1.240809436,n_96_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_5/n_96_id_5.pdb,0.854166667,0.145833333,0.854166667,0
0.726,0.299933438,11.40704203,1.642866678,n_96_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_6/n_96_id_6.pdb,0.78125,0.21875,0.78125,0
0.78,0.275497228,10.52844732,1.283530595,n_96_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_7/n_96_id_7.pdb,0.854166667,0.145833333,0.854166667,0
0.704,0.238965071,12.70188485,1.330611159,n_96_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_8/n_96_id_8.pdb,0.8125,0.1875,0.8125,0
0.847,0.295161642,12.97032551,1.219950348,n_96_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_9/n_96_id_9.pdb,0.760416667,0.239583333,0.760416667,0
0.865,0.254988278,12.98761967,1.283952816,n_97_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_0/n_97_id_0.pdb,0.896907216,0.103092784,0.896907216,0
0.688,0.269068419,11.77601685,1.250694698,n_97_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_1/n_97_id_1.pdb,0.628865979,0.371134021,0.412371134,0.216494845
0.697,0.310762505,12.34656084,1.346809744,n_97_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_2/n_97_id_2.pdb,0.855670103,0.144329897,0.855670103,0
0.708,0.282144427,10.62903225,1.187666004,n_97_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_3/n_97_id_3.pdb,0.680412371,0.319587629,0.443298969,0.237113402
0.71,0.248683998,12.25638515,1.258640698,n_97_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_4/n_97_id_4.pdb,0.618556701,0.381443299,0.618556701,0
0.575,0.284863108,12.49685187,1.494197436,n_97_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_5/n_97_id_5.pdb,0.742268041,0.257731959,0.742268041,0
0.859,0.252456445,14.52360252,1.424443913,n_97_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_6/n_97_id_6.pdb,0.762886598,0.237113402,0.762886598,0
0.704,0.273430571,10.38125587,1.205382069,n_97_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_7/n_97_id_7.pdb,0.556701031,0.443298969,0.298969072,0.257731959
0.68,0.232841483,13.69839254,1.301551202,n_97_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_8/n_97_id_8.pdb,0.608247423,0.391752577,0.453608247,0.154639175
0.956,0.282638946,12.2889261,1.339525722,n_97_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_97_id_9/n_97_id_9.pdb,0.804123711,0.195876289,0.804123711,0
0.711,0.341002439,12.31889815,1.332718961,n_98_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_0/n_98_id_0.pdb,0.714285714,0.285714286,0.714285714,0
0.612,0.308395484,10.75669749,1.510702566,n_98_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_1/n_98_id_1.pdb,0.714285714,0.285714286,0.714285714,0
0.738,0.265211109,11.69972395,1.327640025,n_98_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_2/n_98_id_2.pdb,0.734693878,0.265306122,0.530612245,0.204081633
0.816,0.309636781,10.50618632,1.335048217,n_98_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_3/n_98_id_3.pdb,0.826530612,0.173469388,0.826530612,0
0.699,0.320740112,10.24132915,1.379473848,n_98_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_4/n_98_id_4.pdb,0.734693878,0.265306122,0.734693878,0
0.888,0.317676243,16.23690075,1.569734104,n_98_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_5/n_98_id_5.pdb,0.846938776,0.153061224,0.846938776,0
0.839,0.306817015,9.600700121,1.314798386,n_98_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_6/n_98_id_6.pdb,0.897959184,0.102040816,0.897959184,0
0.702,0.330958056,12.20566424,1.352237636,n_98_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_7/n_98_id_7.pdb,0.755102041,0.244897959,0.755102041,0
0.763,0.298045135,11.1758417,1.258392994,n_98_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_8/n_98_id_8.pdb,0.448979592,0.551020408,0.285714286,0.163265306
0.659,0.293771154,12.3933945,1.25463598,n_98_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_98_id_9/n_98_id_9.pdb,0.744897959,0.255102041,0.540816327,0.204081633
0.744,0.336623279,13.75981742,1.706709107,n_99_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_0/n_99_id_0.pdb,0.828282828,0.171717172,0.828282828,0
0.753,0.291297264,12.10488675,1.234386903,n_99_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_1/n_99_id_1.pdb,0.646464646,0.353535354,0.454545455,0.191919192
0.695,0.266824922,11.10361444,1.291572412,n_99_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_2/n_99_id_2.pdb,0.717171717,0.282828283,0.383838384,0.333333333
0.628,0.290441504,11.14684928,1.266967174,n_99_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_3/n_99_id_3.pdb,0.808080808,0.191919192,0.808080808,0
0.882,0.31060266,12.98945661,1.789433091,n_99_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_4/n_99_id_4.pdb,0.898989899,0.101010101,0.898989899,0
0.765,0.245310775,13.04942659,1.272835294,n_99_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_5/n_99_id_5.pdb,0.757575758,0.242424242,0.707070707,0.050505051
0.726,0.300681675,13.78466502,1.54572082,n_99_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_6/n_99_id_6.pdb,0.898989899,0.101010101,0.898989899,0
0.754,0.288729263,9.907401225,1.340955096,n_99_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_7/n_99_id_7.pdb,0.767676768,0.232323232,0.767676768,0
0.795,0.25399014,11.70985784,1.353883233,n_99_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_8/n_99_id_8.pdb,0.575757576,0.424242424,0.353535354,0.222222222
0.92,0.257421701,11.30813671,1.249866813,n_99_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_99_id_9/n_99_id_9.pdb,0.080808081,0.919191919,0,0.080808081
