pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.668,0.228713495,12.76265685,1.238920105,n_96_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_2/n_96_id_2.pdb,0.625,0.375,0.322916667,0.302083333
0.643,0.269722595,11.13848119,1.39905259,n_96_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_3/n_96_id_3.pdb,0.84375,0.15625,0.84375,0
0.702,0.298900209,12.40779817,1.353690285,n_96_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_4/n_96_id_4.pdb,0.791666667,0.208333333,0.791666667,0
0.738,0.266161021,10.56476538,1.361539056,n_96_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_5/n_96_id_5.pdb,0.5625,0.4375,0.5625,0
0.748,0.335313829,13.76886309,2.037732176,n_96_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_6/n_96_id_6.pdb,0.875,0.125,0.875,0
0.714,0.280942404,10.41727695,1.284627189,n_96_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_7/n_96_id_7.pdb,0.791666667,0.208333333,0.791666667,0
0.694,0.268214062,13.03873213,1.357826198,n_96_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_8/n_96_id_8.pdb,0.791666667,0.208333333,0.791666667,0
0.946,0.29127365,13.01874205,1.213289054,n_96_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_9/n_96_id_9.pdb,0.875,0.125,0.875,0
0.857,0.243672742,13.26787798,1.333568736,n_97_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_0/n_97_id_0.pdb,0.845360825,0.154639175,0.845360825,0
0.601,0.293321886,11.80250672,1.241346547,n_97_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_1/n_97_id_1.pdb,0.608247423,0.391752577,0.391752577,0.216494845
0.679,0.261955478,12.55559244,1.375157021,n_97_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_2/n_97_id_2.pdb,0.835051546,0.164948454,0.835051546,0
0.675,0.287901302,11.04593212,1.186250704,n_97_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_3/n_97_id_3.pdb,0.608247423,0.391752577,0.402061856,0.206185567
0.73,0.257664082,12.6106639,1.243442158,n_97_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_4/n_97_id_4.pdb,0.659793814,0.340206186,0.659793814,0
0.798,0.275498744,16.45510361,1.872264386,n_97_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_5/n_97_id_5.pdb,0.659793814,0.340206186,0.412371134,0.24742268
0.812,0.265438029,14.80708305,1.482187341,n_97_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_6/n_97_id_6.pdb,0.701030928,0.298969072,0.701030928,0
0.634,0.268055345,10.48916325,1.233189652,n_97_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_7/n_97_id_7.pdb,0.525773196,0.474226804,0.24742268,0.278350515
0.696,0.231205217,13.77617671,1.314357742,n_97_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_8/n_97_id_8.pdb,0.628865979,0.371134021,0.402061856,0.226804124
0.919,0.274023024,13.40643263,1.441808495,n_97_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_97_id_9/n_97_id_9.pdb,0.824742268,0.175257732,0.824742268,0
0.583,0.341115478,12.31185451,1.372527936,n_98_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_0/n_98_id_0.pdb,0.62244898,0.37755102,0.62244898,0
0.601,0.29731264,12.06529341,1.671837505,n_98_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_1/n_98_id_1.pdb,0.673469388,0.326530612,0.673469388,0
0.53,0.309466593,11.60766901,1.317425201,n_98_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_2/n_98_id_2.pdb,0.540816327,0.459183673,0.265306122,0.275510204
0.81,0.314397612,10.55747541,1.328609771,n_98_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_3/n_98_id_3.pdb,0.816326531,0.183673469,0.816326531,0
0.5,0.34042661,10.1189312,1.426815927,n_98_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_4/n_98_id_4.pdb,0.530612245,0.469387755,0.530612245,0
0.811,0.316111668,16.59565182,1.61383484,n_98_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_5/n_98_id_5.pdb,0.887755102,0.112244898,0.887755102,0
0.81,0.291635901,9.818854596,1.333918245,n_98_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_6/n_98_id_6.pdb,0.857142857,0.142857143,0.857142857,0
0.519,0.318796364,11.9303603,1.305855137,n_98_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_7/n_98_id_7.pdb,0.612244898,0.387755102,0.612244898,0
0.627,0.277956512,10.85747088,1.243233085,n_98_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_8/n_98_id_8.pdb,0.602040816,0.397959184,0.306122449,0.295918367
0.573,0.332726844,12.23050911,1.262113524,n_98_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_98_id_9/n_98_id_9.pdb,0.724489796,0.275510204,0.520408163,0.204081633
0.71,0.323510312,16.64824756,2.031693369,n_99_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_0/n_99_id_0.pdb,0.95959596,0.04040404,0.95959596,0
0.716,0.263609678,11.98569984,1.306892663,n_99_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_1/n_99_id_1.pdb,0.666666667,0.333333333,0.454545455,0.212121212
0.669,0.271098704,11.1016716,1.293494211,n_99_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_2/n_99_id_2.pdb,0.636363636,0.363636364,0.303030303,0.333333333
0.61,0.286948254,11.3961121,1.294204749,n_99_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_3/n_99_id_3.pdb,0.737373737,0.262626263,0.737373737,0
0.808,0.3259407,14.38184574,1.976367758,n_99_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_4/n_99_id_4.pdb,0.848484848,0.151515152,0.848484848,0
0.667,0.248164895,13.12697681,1.276731215,n_99_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_5/n_99_id_5.pdb,0.787878788,0.212121212,0.666666667,0.121212121
0.699,0.306115238,14.06404196,1.554093997,n_99_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_6/n_99_id_6.pdb,0.898989899,0.101010101,0.898989899,0
0.865,0.315160053,11.25643291,1.331638969,n_99_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_7/n_99_id_7.pdb,0.707070707,0.292929293,0.666666667,0.04040404
0.725,0.244493505,11.92242047,1.353617732,n_99_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_8/n_99_id_8.pdb,0.646464646,0.353535354,0.373737374,0.272727273
0.908,0.258223919,11.09680176,1.333246939,n_99_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_99_id_9/n_99_id_9.pdb,0.080808081,0.919191919,0,0.080808081
