pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.484,0.287649503,11.37383418,1.48712065,n_97_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_4/n_97_id_4.pdb,0.463917526,0.536082474,0.463917526,0
0.788,0.228634684,14.8137859,1.523295389,n_97_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_5/n_97_id_5.pdb,0.701030928,0.298969072,0.701030928,0
0.625,0.222636032,15.33123405,1.507475539,n_97_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_6/n_97_id_6.pdb,0.453608247,0.546391753,0,0.453608247
0.691,0.269197961,11.41820677,1.34123991,n_97_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_7/n_97_id_7.pdb,0.597938144,0.402061856,0.597938144,0
0.511,0.232076265,13.81085752,1.59946268,n_97_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_8/n_97_id_8.pdb,0.474226804,0.525773196,0.360824742,0.113402062
0.762,0.249916612,15.60005026,1.712014186,n_97_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_9/n_97_id_9.pdb,0.75257732,0.24742268,0.75257732,0
0.468,0.235646673,21.04142873,2.697590805,n_98_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_0/n_98_id_0.pdb,0.326530612,0.673469388,0.142857143,0.183673469
0.878,0.310415782,11.94143195,1.542665767,n_98_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_1/n_98_id_1.pdb,0.693877551,0.306122449,0.693877551,0
0.704,0.28323967,10.78842049,1.299810052,n_98_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_2/n_98_id_2.pdb,0.489795918,0.510204082,0.489795918,0
0.529,0.282335206,11.37624347,1.368636715,n_98_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_3/n_98_id_3.pdb,0.520408163,0.479591837,0.459183673,0.06122449
0.441,0.22962429,12.56444632,1.395196248,n_98_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_4/n_98_id_4.pdb,0.37755102,0.62244898,0.193877551,0.183673469
0.466,0.316268065,10.97850226,1.466426622,n_98_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_5/n_98_id_5.pdb,0.489795918,0.510204082,0.489795918,0
0.68,0.26671694,11.99320648,1.303852014,n_98_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_6/n_98_id_6.pdb,0.479591837,0.520408163,0.346938776,0.132653061
0.628,0.304933906,12.521464,1.453269109,n_98_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_7/n_98_id_7.pdb,0.836734694,0.163265306,0.836734694,0
0.745,0.257075804,13.35885286,1.792449648,n_98_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_8/n_98_id_8.pdb,0.387755102,0.612244898,0.387755102,0
0.87,0.198602987,34.80809876,4.030789869,n_98_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_98_id_9/n_98_id_9.pdb,0.857142857,0.142857143,0.857142857,0
0.435,0.280738595,11.2562258,1.520038436,n_99_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_0/n_99_id_0.pdb,0.565656566,0.434343434,0.464646465,0.101010101
0.641,0.2558974,13.04024877,1.477772385,n_99_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_1/n_99_id_1.pdb,0.535353535,0.464646465,0.373737374,0.161616162
0.695,0.206178585,14.27961652,1.350227212,n_99_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_2/n_99_id_2.pdb,0.474747475,0.525252525,0,0.474747475
0.535,0.262532431,14.21951212,1.437345069,n_99_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_3/n_99_id_3.pdb,0.414141414,0.585858586,0.353535354,0.060606061
0.58,0.233293253,10.76427234,1.409156697,n_99_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_4/n_99_id_4.pdb,0.363636364,0.636363636,0.101010101,0.262626263
0.455,0.260236373,12.44131923,1.912700631,n_99_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_5/n_99_id_5.pdb,0.282828283,0.717171717,0.242424242,0.04040404
0.466,0.196422723,14.46552515,1.501153376,n_99_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_6/n_99_id_6.pdb,0.343434343,0.656565657,0,0.343434343
0.756,0.271335958,12.70515645,1.658728673,n_99_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_7/n_99_id_7.pdb,0.545454545,0.454545455,0.505050505,0.04040404
0.54,0.260794493,13.92476407,1.372620292,n_99_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_8/n_99_id_8.pdb,0.616161616,0.383838384,0.616161616,0
0.469,0.239013251,14.84848992,1.841320518,n_99_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_99_id_9/n_99_id_9.pdb,0.272727273,0.727272727,0.161616162,0.111111111
